Id,SalePrice
1657,146275.7176
1658,142889.1062
1659,111226.0676
1660,134599.0931
1661,394699.3197
1662,383654.6003
1663,343105.1531
1664,428705.7188
1665,321093.9617
1666,306390.595
1667,362014.4778
1668,316505.239
1669,301066.1776
1670,333160.9851
1671,233339.6346
1672,376677.6889
1673,310395.7069
1674,255691.5349
1675,174614.8446
1676,164521.5088
1677,206666.359
1678,418533.7271
1679,326508.6762
1680,290467.3028
1681,259129.6311
1682,300178.6291
1683,178601.092
1684,209557.4635
1685,185515.9513
1686,164628.7075
1687,200411.5543
1688,209543.4584
1689,214204.7317
1690,205842.6447
1691,195026.0527
1692,301568.2316
1693,201349.0353
1694,182269.0626
1695,196379.1372
1696,275942.5061
1697,184969.9277
1698,324552.7833
1699,282763.4713
1700,234925.5969
1701,277078.5093
1702,270533.1562
1703,264534.0307
1704,266766.7393
1705,246043.0483
1706,366569.7601
1707,220114.4633
1708,206229.0584
1709,293392.4596
1710,226286.5073
1711,290698.6589
1712,250824.1332
1713,239556.8104
1714,212197.1368
1715,215115.948
1716,195788.1454
1717,183724.3221
1718,147466.1327
1719,230153.6615
1720,249891.1255
1721,194804.6938
1722,140950.3398
1723,157214.9199
1724,213825.8262
1725,239166.1603
1726,189561.1761
1727,168184.1224
1728,206205.4661
1729,179202.2032
1730,160249.6593
1731,125296.8928
1732,117437.0944
1733,111461.0263
1734,120362.5463
1735,112099.7598
1736,110409.6892
1737,285886.6551
1738,227724.6923
1739,248067.2826
1740,180905.7505
1741,162123.5306
1742,161878.4858
1743,181608.6004
1744,246190.3767
1745,230848.7069
1746,255280.335
1747,219380.9916
1748,208658.3996
1749,153527.6392
1750,143951.574
1751,247058.7167
1752,108849.2439
1753,151463.403
1754,211348.8867
1755,182403.1972
1756,104514.2951
1757,108876.2797
1758,133942.2897
1759,160192.1272
1760,139350.2594
1761,142300.8309
1762,168070.8092
1763,170010.4439
1764,115172.5535
1765,173787.2135
1766,163302.025
1767,176911.6841
1768,121852.9535
1769,177293.8958
1770,129145.4618
1771,124066.0612
1772,130577.6805
1773,114723.9885
1774,158312.7223
1775,128632.5288
1776,133043.59
1777,103131.6361
1778,113604.9875
1779,110500.2618
1780,180465.982
1781,123500.6133
1782,81562.16271
1783,136855.8398
1784,88004.7639
1785,113893.6478
1786,144705.1752
1787,162865.6515
1788,56777.22697
1789,109725.5091
1790,74353.43969
1791,215449.1674
1792,150464.201
1793,146732.2043
1794,132129.8406
1795,137136.3505
1796,144930.137
1797,138857.3347
1798,115336.5413
1799,98921.23912
1800,130863.7317
1801,121764.3711
1802,153707.9982
1803,170461.4141
1804,133747.568
1805,130961.5163
1806,126031.8456
1807,162324.8975
1808,133967.7635
1809,117111.821
1810,134885.5716
1811,103294.3126
1812,108966.6589
1813,121186.6064
1814,89277.32112
1815,57167.49995
1816,92499.95121
1817,111908.6501
1818,139162.301
1819,115894.9907
1820,72765.51027
1821,129673.3168
1822,155775.1422
1823,68089.65829
1824,131819.2687
1825,122852.4996
1826,108224.447
1827,102857.9677
1828,126363.9856
1829,140245.4945
1830,153381.0704
1831,171073.3523
1832,117548.9921
1833,148762.5468
1834,127627.1501
1835,142652.7063
1836,135609.8509
1837,87048.30033
1838,135329.943
1839,76264.19601
1840,135486.5269
1841,138384.5992
1842,115327.1857
1843,125894.9056
1844,152715.2646
1845,157818.0772
1846,156110.8844
1847,162998.5171
1848,59632.60374
1849,117898.0696
1850,119329.0276
1851,150773.0254
1852,122835.9388
1853,119368.2025
1854,181362.3835
1855,189533.0814
1856,227111.7747
1857,139531.5324
1858,149981.4427
1859,130069.9923
1860,143977.8937
1861,129327.7791
1862,325041.4231
1863,308558.5996
1864,308420.7476
1865,320002.3262
1866,320245.4215
1867,250700.2108
1868,281634.2702
1869,194283.9901
1870,240944.3464
1871,275908.1008
1872,195207.0443
1873,231991.041
1874,129168.0214
1875,221231.3778
1876,201043.2017
1877,213103.1175
1878,216964.8391
1879,137314.4525
1880,123440.0202
1881,239736.4657
1882,282577.5034
1883,222404.4676
1884,236463.0641
1885,252427.1332
1886,281581.3822
1887,204045.1152
1888,263070.2118
1889,193664.501
1890,113469.9229
1891,144993.779
1892,95135.59658
1893,124816.8249
1894,136521.2002
1895,141498.6566
1896,120829.3826
1897,114339.6444
1898,122180.3445
1899,136306.1976
1900,138980.7402
1901,150886.3287
1902,139220.0287
1903,207165.8317
1904,122327.6902
1905,175129.0677
1906,146626.4454
1907,193608.601
1908,112828.5229
1909,125830.6311
1910,127144.6656
1911,202632.5505
1912,255945.9366
1913,144303.4942
1914,79850.32773
1915,231379.0931
1916,70838.60023
1917,281979.0376
1918,133832.5529
1919,170335.9426
1920,176298.8606
1921,345568.911
1922,319191.7014
1923,209036.9537
1924,213049.735
1925,231947.4003
1926,336558.6595
1927,126370.2632
1928,154147.0833
1929,115489.9745
1930,151787.387
1931,133995.8366
1932,160700.3639
1933,157642.7176
1934,176399.8386
1935,178848.0871
1936,189666.3502
1937,202785.3078
1938,169213.2763
1939,236787.5548
1940,192417.8154
1941,195718.4201
1942,202283.0265
1943,200289.8256
1944,333706.9264
1945,332755.9495
1946,182536.0246
1947,280557.2684
1948,192775.6412
1949,221797.8068
1950,193062.3383
1951,245673.4858
1952,227036.5703
1953,173528.4915
1954,229514.0641
1955,143233.0633
1956,298704.0828
1957,168980.7681
1958,306676.3512
1959,169904.1222
1960,113735.7888
1961,124961.0045
1962,102618.8236
1963,103971.113
1964,102743.1727
1965,141510.1329
1966,140886.803
1967,282631.7036
1968,338500.1898
1969,345188.9785
1970,389319.4581
1971,454351.7441
1972,359738.429
1973,280589.2478
1974,317193.5936
1975,408403.3447
1976,257219.3587
1977,354323.5911
1978,355767.9535
1979,302096.6362
1980,213087.7705
1981,310420.8971
1982,211131.4363
1983,211131.4363
1984,179493.4924
1985,191578.5176
1986,198103.2598
1987,170691.5758
1988,187725.4495
1989,213884.0667
1990,227521.3469
1991,196284.5971
1992,221267.1889
1993,197648.4213
1994,249512.9896
1995,210442.1724
1996,270427.1647
1997,345502.2135
1998,287063.2791
1999,260770.3868
2000,309119.8889
2001,258206.7535
2002,256517.7073
2003,274095.5548
2004,273899.3811
2005,251520.1332
2006,226107.6576
2007,265871.7734
2008,190934.6705
2009,199544.7877
2010,226128.3846
2011,159728.0783
2012,191428.8353
2013,187596.5489
2014,189061.6403
2015,223399.0548
2016,193107.0545
2017,212607.4123
2018,117693.7784
2019,109959.89
2020,113263.4264
2021,113424.3969
2022,183961.1334
2023,168422.0409
2024,232579.8529
2025,332075.6217
2026,171233.1561
2027,150633.2886
2028,177411.1708
2029,156342.9357
2030,243627.0878
2031,237017.0227
2032,241646.7253
2033,231543.5191
2034,165661.7396
2035,215622.5587
2036,197418.7076
2037,198414.0063
2038,300303.6513
2039,215497.0437
2040,385509.7865
2041,250556.2233
2042,219821.6225
2043,167028.3221
2044,179913.7489
2045,201717.2666
2046,154276.9938
2047,145992.6826
2048,120153.7397
2049,159127.6946
2050,215165.1114
2051,101241.5757
2052,131974.534
2053,126053.8478
2054,89272.05473
2055,146497.134
2056,129384.3389
2057,114084.4876
2058,194132.3258
2059,123620.7691
2060,136260.7697
2061,171919.7016
2062,123012.0921
2063,112955.9244
2064,130717.3584
2065,125735.5907
2066,182341.5972
2067,127370.2952
2068,162206.8986
2069,87827.64495
2070,111895.6605
2071,81621.99676
2072,151972.0425
2073,130868.5047
2074,173864.9888
2075,140319.1725
2076,105428.4506
2077,125837.1766
2078,117286.4811
2079,146563.5563
2080,121508.8297
2081,136217.6095
2082,138652.6249
2083,142066.6893
2084,104005.1098
2085,120231.9832
2086,153337.6988
2087,135426.6943
2088,109746.5078
2089,83700.11924
2090,129213.4903
2091,110532.6593
2092,127986.9429
2093,130205.0562
2094,117742.9991
2095,155501.6457
2096,97423.40227
2097,86576.4657
2098,150421.2416
2099,57887.6335
2100,103793.4728
2101,124329.6217
2102,142056.2878
2103,104174.1235
2104,159697.6992
2105,103244.6592
2106,83953.73316
2107,190676.3131
2108,117947.2905
2109,108214.2075
2110,111474.5463
2111,164987.7385
2112,132490.2427
2113,111795.8441
2114,118800.9442
2115,143204.0201
2116,106637.4755
2117,136376.1826
2118,131370.353
2119,111977.1636
2120,108701.7082
2121,83172.38799
2122,98808.1237
2123,87757.86346
2124,181248.5537
2125,139439.5413
2126,153947.5883
2127,149412.343
2128,135613.0514
2129,110433.0844
2130,151849.1064
2131,163103.3171
2132,126257.3689
2133,124934.5554
2134,125404.1948
2135,95679.98895
2136,92251.51856
2137,117627.0674
2138,141334.9365
2139,156471.5005
2140,120913.2387
2141,152005.2053
2142,124423.4919
2143,142875.9249
2144,125430.4994
2145,117443.0165
2146,155743.4306
2147,154467.1
2148,140698.2105
2149,140825.9583
2150,218548.9277
2151,132479.7065
2152,136569.365
2153,135944.6912
2154,113854.7569
2155,141630.6592
2156,237082.5385
2157,213443.4285
2158,249734.1395
2159,235724.0086
2160,210023.3682
2161,259638.1789
2162,340789.3955
2163,329090.0864
2164,248406.4852
2165,184033.0509
2166,145822.0694
2167,203988.637
2168,211644.6105
2169,218479.6728
2170,236406.1619
2171,155075.4197
2172,134823.9129
2173,162904.199
2174,247559.2862
2175,306822.2487
2176,302067.1378
2177,254688.1216
2178,257824.9983
2179,140820.0281
2180,220666.68
2181,211978.3017
2182,237754.1714
2183,208154.9137
2184,123435.9753
2185,142877.5251
2186,141928.0406
2187,149020.4198
2188,156464.4894
2189,227332.8655
2190,86467.3851
2191,88142.76761
2192,85842.92764
2193,110486.0033
2194,97046.59066
2195,107715.6646
2196,123115.658
2197,99191.44313
2198,143644.3093
2199,158885.4282
2200,135526.9053
2201,157507.8485
2202,160451.6877
2203,155771.0585
2204,150482.6645
2205,128410.8081
2206,131304.2812
2207,209650.0203
2208,211937.8009
2209,182614.4887
2210,121319.4586
2211,111768.7859
2212,113708.9692
2213,115582.6066
2214,145253.693
2215,102532.1438
2216,150317.1036
2217,67598.09278
2218,84446.07333
2219,78544.7488
2220,85502.8949
2221,231379.0931
2222,207147.9799
2223,299044.8417
2224,243605.6918
2225,148866.9901
2226,160196.5314
2227,177948.4654
2228,271415.9224
2229,260081.2943
2230,168803.9002
2231,237070.0113
2232,189377.0148
2233,184876.9212
2234,247294.5773
2235,202025.8916
2236,251932.3664
2237,297788.1683
2238,225605.5952
2239,136973.8954
2240,164632.6952
2241,148951.0015
2242,123110.3584
2243,125971.7189
2244,92084.37677
2245,89578.64686
2246,139722.4494
2247,99518.91124
2248,110140.2409
2249,111653.0303
2250,132170.7727
2251,163607.8441
2252,172603.2368
2253,177039.458
2254,194419.1927
2255,192921.8853
2256,201819.4903
2257,211501.0047
2258,185366.9711
2259,184628.4042
2260,160077.7301
2261,183141.4097
2262,193755.1418
2263,331535.9265
2264,424902.6617
2265,201494.9992
2266,273413.427
2267,302501.0348
2268,379619.8479
2269,176264.1892
2270,207172.181
2271,216465.9243
2272,225458.5977
2273,172079.6319
2274,176539.5943
2275,162690.3687
2276,188335.9561
2277,179756.988
2278,145953.6755
2279,113616.4752
2280,111473.212
2281,159581.1749
2282,178834.0914
2283,110494.496
2284,114178.059
2285,131466.5237
2286,114463.912
2287,328448.2802
2288,286417.9154
2289,302508.2875
2290,385888.2757
2291,341677.5647
2292,391329.1191
2293,380937.0246
2294,390512.7278
2295,411753.0347
2296,293319.6116
2297,303174.5249
2298,331110.2048
2299,336419.6394
2300,333468.4843
2301,296816.6711
2302,231537.0846
2303,245579.6079
2304,273720.4915
2305,158622.1942
2306,158632.7469
2307,172280.5078
2308,213246.7739
2309,272099.2953
2310,210044.2666
2311,176966.4605
2312,201141.069
2313,191530.4808
2314,215029.5409
2315,186279.6748
2316,212378.0758
2317,186283.1733
2318,185843.0396
2319,201230.7724
2320,190242.7014
2321,217376.3102
2322,171733.8939
2323,199132.5885
2324,206093.0127
2325,213535.1874
2326,208444.6972
2327,223492.55
2328,228661.4157
2329,194155.5759
2330,192177.8694
2331,314013.6468
2332,390406.0361
2333,310280.4143
2334,271564.4199
2335,292364.9956
2336,299746.9029
2337,207727.0284
2338,262434.695
2339,242050.6915
2340,378499.3796
2341,217286.8242
2342,236005.4056
2343,209195.489
2344,251773.0144
2345,268014.6106
2346,223948.8589
2347,202737.772
2348,250413.1381
2349,180508.1064
2350,303618.4427
2351,245499.9931
2352,271335.1276
2353,249430.2383
2354,145233.7451
2355,163284.3546
2356,156129.7957
2357,203156.6312
2358,204297.3954
2359,144985.2207
2360,118456.9764
2361,126130.7266
2362,276105.9809
2363,124308.5356
2364,159986.3334
2365,204256.6509
2366,188131.8112
2367,210037.9564
2368,190321.6563
2369,218524.758
2370,154472.7234
2371,156100.1906
2372,195544.5729
2373,274873.4561
2374,291357.0151
2375,229735.1218
2376,249166.4919
2377,298267.3345
2378,154575.1188
2379,196083.8555
2380,155120.4197
2381,173595.424
2382,196756.4429
2383,212370.0298
2384,237795.7165
2385,149491.452
2386,137792.7587
2387,121834.5323
2388,117574.1313
2389,123619.069
2390,141465.4741
2391,121569.0753
2392,111650.6981
2393,165599.547
2394,142121.6795
2395,186111.649
2396,152457.7407
2397,187109.8702
2398,119595.6689
2399,64912.19358
2400,65973.63953
2401,99890.81701
2402,123490.3068
2403,157954.6924
2404,140518.4686
2405,152668.7465
2406,125308.7163
2407,112234.9226
2408,125770.9504
2409,123442.8637
2410,170425.7947
2411,114027.9109
2412,137417.8506
2413,126757.2745
2414,125456.2427
2415,144576.3411
2416,135556.6856
2417,127519.7125
2418,111918.6865
2419,119138.5256
2420,111405.311
2421,127041.6793
2422,120528.1689
2423,100926.7561
2424,147793.9942
2425,216551.3723
2426,116597.4699
2427,123231.4619
2428,178777.4415
2429,111781.321
2430,128070.6611
2431,120400.8588
2432,115937.8103
2433,120498.8352
2434,125072.9003
2435,130627.165
2436,97374.42966
2437,106523.7653
2438,110366.2678
2439,110254.691
2440,134197.007
2441,93485.57223
2442,92641.43596
2443,119078.1086
2444,117710.961
2445,86778.71982
2446,124477.4772
2447,192741.5684
2448,147825.8049
2449,109768.2388
2450,157916.4361
2451,109833.762
2452,191157.5083
2453,90997.9145
2454,107676.5921
2455,107083.7536
2456,123075.7385
2457,116550.9055
2458,127144.5269
2459,101378.5763
2460,142722.2698
2461,118580.5251
2462,119675.7237
2463,120475.07
2464,158490.8956
2465,142440.9152
2466,119824.7098
2467,151051.4828
2468,102632.7297
2469,103989.6718
2470,201315.7445
2471,182421.524
2472,169951.1368
2473,105035.9729
2474,111410.3828
2475,210023.2453
2476,110489.7773
2477,129610.5425
2478,159014.8936
2479,120497.4102
2480,134191.5115
2481,125230.4733
2482,127620.015
2483,114553.6813
2484,122880.1629
2485,113564.8563
2486,139882.2159
2487,192495.2949
2488,147648.3621
2489,156024.6549
2490,131964.6098
2491,96158.2542
2492,184959.865
2493,145610.854
2494,165047.4744
2495,121240.5528
2496,210549.3659
2497,156271.0652
2498,100848.2875
2499,93081.45921
2500,110282.9252
2501,119998.9841
2502,135750.8773
2503,105129.1185
2504,208332.3542
2505,226979.9234
2506,261641.8091
2507,294736.3466
2508,265018.9402
2509,236993.3515
2510,235864.684
2511,193999.8541
2512,229614.3784
2513,218828.3413
2514,255814.3981
2515,155299.3858
2516,181115.2223
2517,134655.4866
2518,153978.1362
2519,232697.8028
2520,229937.45
2521,222564.0925
2522,227543.1558
2523,138587.8842
2524,139632.3258
2525,133183.4036
2526,140694.9643
2527,135602.8215
2528,125806.0638
2529,119007.3254
2530,107935.4263
2531,212816.2794
2532,232762.7515
2533,220294.0495
2534,244624.9127
2535,294968.4837
2536,249346.5416
2537,242943.247
2538,209891.5294
2539,194046.1175
2540,181897.0525
2541,210524.0159
2542,174938.84
2543,124094.6322
2544,114519.0446
2545,138621.4519
2546,144313.3495
2547,137236.7964
2548,155423.4874
2549,159533.9562
2550,627366.4894
2551,144993.779
2552,109136.1526
2553,88204.4607
2554,112748.7976
2555,113015.0929
2556,92440.9384
2557,102606.9817
2558,146719.9917
2559,122066.188
2560,128089.0617
2561,135316.3992
2562,132968.7058
2563,136432.477
2564,171634.9664
2565,125289.8216
2566,123263.5417
2567,129782.1111
2568,189665.5095
2569,197298.1319
2570,121065.747
2571,174282.7036
2572,167057.7535
2573,229946.1808
2574,310269.1412
2575,136076.7874
2576,117906.815
2577,152187.9299
2578,87748.01484
2579,69597.2771
2580,122832.0573
2581,109341.1011
2582,103543.0362
2583,227662.9753
2584,177561.7014
2585,179459.5708
2586,213176.3678
2587,207057.0804
2588,145085.7648
2589,153392.8948
2590,178462.8041
2591,209345.5659
2592,215309.734
2593,231446.4202
2594,186181.8792
2595,222585.319
2596,274995.275
2597,191343.9826
2598,260046.4585
2599,360711.2506
2600,164504.1359
2601,159794.2312
2602,86610.30164
2603,88943.97536
2604,81202.23277
2605,90003.66355
2606,139578.1725
2607,186667.9337
2608,188394.988
2609,157471.5718
2610,106725.1598
2611,150218.1905
2612,151555.1915
2613,126624.0643
2614,121332.0886
2615,153953.1862
2616,132902.706
2617,169951.8796
2618,200119.3315
2619,204640.5604
2620,171233.8025
2621,200294.6027
2622,196674.0442
2623,270565.5931
2624,266844.823
2625,293219.9308
2626,163227.3989
2627,177627.5483
2628,390681.5022
2629,474282.3354
2630,361284.9428
2631,430462.4032
2632,393353.5052
2633,279707.1863
2634,352181.5655
2635,163817.7315
2636,207404.2507
2637,188696.5591
2638,251601.8709
2639,186658.9526
2640,151005.4297
2641,105703.3423
2642,179738.9475
2643,121004.656
2644,115219.1698
2645,105680.0738
2646,100827.6891
2647,106428.7924
2648,137189.0939
2649,131444.5885
2650,122847.3618
2651,140766.3956
2652,387692.8514
2653,275186.1712
2654,263132.6761
2655,340048.2235
2656,338099.9914
2657,315619.1071
2658,304349.9519
2659,321720.0329
2660,323046.1896
2661,331642.6685
2662,333770.3611
2663,284659.2175
2664,261536.6647
2665,297638.2716
2666,271088.8866
2667,187653.5959
2668,210317.7178
2669,186064.1573
2670,300985.8071
2671,207585.8531
2672,171504.3586
2673,175940.7415
2674,179593.5326
2675,159368.8188
2676,211545.9881
2677,200992.3648
2678,270314.6214
2679,276061.8059
2680,290081.2004
2681,374363.7493
2682,311553.2614
2683,434191.1335
2684,301694.4555
2685,322889.1921
2686,270936.172
2687,293485.1275
2688,241658.8359
2689,219572.428
2690,385090.8937
2691,197817.9824
2692,139114.9463
2693,209788.8034
2694,157414.369
2695,214041.9694
2696,208946.4485
2697,198022.8772
2698,194485.7663
2699,171322.5921
2700,162834.5765
2701,175374.291
2702,124804.4555
2703,153242.7464
2704,135239.519
2705,118619.43
2706,114181.8205
2707,121354.663
2708,125905.0156
2709,106354.4596
2710,116368.4137
2711,263862.9745
2712,339507.1827
2713,166652.3397
2714,162648.5121
2715,164285.5654
2716,168855.8377
2717,204628.1966
2718,228506.0639
2719,154069.2075
2720,177412.6843
2721,130267.8527
2722,166558.0565
2723,139774.7845
2724,120596.3104
2725,122376.0471
2726,126406.4862
2727,155572.2436
2728,164930.1814
2729,145310.7763
2730,130802.9242
2731,112295.4054
2732,116744.2095
2733,144423.8517
2734,142513.5141
2735,125050.3098
2736,142104.3164
2737,114380.7366
2738,150353.2979
2739,158068.6556
2740,141512.6765
2741,121996.0434
2742,154483.2239
2743,134110.3556
2744,136653.9214
2745,128647.7846
2746,120641.2194
2747,163322.6177
2748,134645.7473
2749,119262.6834
2750,125056.834
2751,117858.3996
2752,230081.8784
2753,146696.7052
2754,201263.8188
2755,144059.5366
2756,80277.42831
2757,85043.7075
2758,74621.80576
2759,145371.8899
2760,120512.9994
2761,140220.0902
2762,141259.4545
2763,176253.4403
2764,161727.8036
2765,236757.9706
2766,125825.1003
2767,87937.09495
2768,129884.5506
2769,119811.706
2770,152020.4185
2771,107640.5249
2772,108290.5783
2773,135956.9485
2774,140385.6385
2775,110617.9287
2776,139518.0816
2777,147186.4081
2778,121823.8346
2779,124789.9925
2780,119277.4085
2781,95675.67143
2782,95341.99307
2783,93214.28834
2784,114841.896
2785,129357.9749
2786,61699.49449
2787,127101.6269
2788,77096.2875
2789,174540.2718
2790,103582.1726
2791,123706.106
2792,75650.21386
2793,156955.147
2794,89897.13056
2795,115994.212
2796,103644.1838
2797,234523.6077
2798,120191.9991
2799,106766.8106
2800,92558.90588
2801,116547.5544
2802,137726.5779
2803,185638.5151
2804,146538.9667
2805,96896.9539
2806,95985.58073
2807,158149.7514
2808,133779.9572
2809,130602.3851
2810,121823.1081
2811,147387.7869
2812,141897.1776
2813,179965.974
2814,165290.015
2815,112488.2767
2816,228154.6641
2817,138344.1217
2818,128457.7892
2819,155807.1724
2820,124113.5814
2821,112788.2506
2822,197548.1323
2823,235099.4404
2824,152285.0922
2825,129815.2032
2826,119908.4672
2827,153520.0797
2828,232957.5121
2829,203837.4392
2830,255660.1921
2831,191149.9144
2832,220604.0281
2833,282267.3678
2834,235931.3631
2835,220470.904
2836,219527.6284
2837,173495.0016
2838,159400.5111
2839,195835.3683
2840,204682.5856
2841,223677.35
2842,236462.447
2843,162781.8432
2844,171758.9563
2845,112154.645
2846,227872.1497
2847,201192.5332
2848,231834.0764
2849,231112.3844
2850,292603.783
2851,263758.0585
2852,253894.0837
2853,240305.2181
2854,138794.6848
2855,205417.6146
2856,224622.0832
2857,216948.6904
2858,202833.1628
2859,121470.9623
2860,130324.5375
2861,144977.5206
2862,211323.4573
2863,135112.5436
2864,268037.1141
2865,144993.779
2866,181197.3508
2867,90252.70443
2868,127847.4798
2869,117223.7828
2870,137317.4824
2871,101917.7493
2872,59275.33148
2873,106519.6914
2874,124259.7963
2875,131287.3443
2876,145693.0447
2877,125966.8243
2878,161087.4296
2879,129277.4747
2880,107951.4194
2881,159767.2886
2882,155506.8807
2883,174243.8844
2884,192975.1645
2885,173816.0096
2886,183502.315
2887,107480.35
2888,134814.5019
2889,73518.66564
2890,79208.61732
2891,155441.0542
2892,70696.3226
2893,121750.6295
2894,73807.59259
2895,249552.2907
2896,229745.7953
2897,210706.1714
2898,174164.0938
2899,247104.0171
2900,161043.7457
2901,219566.6844
2902,178350.8037
2903,304952.9672
2904,302946.3823
2905,96781.304
2906,219253.0821
2907,120439.0591
2908,115942.1297
2909,171529.9789
2910,69862.25425
2911,86459.94626
2912,143419.0467
2913,86444.8719
2914,81418.82531
2915,83972.81667
2916,88850.29069
2917,152891.2717
2918,128120.466
2919,246503.119
