Id,SalePrice
2443,116235.6863
2444,127720.7571
2445,93380.19751
2446,115797.5728
2447,177306.8496
2448,138439.9075
2449,109595.7358
2450,153799.5402
2451,112070.511
2452,218683.2107
2453,99734.10542
2454,115358.407
2455,106484.9535
2456,120187.1063
2457,114874.2555
2458,120715.0736
2459,104602.7385
2460,136790.1447
2461,118171.8987
2462,127316.535
2463,115817.929
2464,145231.7664
2465,133110.1426
2466,113910.374
2467,138160.2247
2468,97037.41955
2469,100068.227
2470,200008.2881
2471,165938.8241
2472,162084.5092
2473,103855.0775
2474,113558.1407
2475,223955.4429
2476,113223.2408
2477,136055.4598
2478,158227.457
2479,124349.9171
2480,141708.2073
2481,136437.7041
2482,131031.038
2483,122323.9576
2484,131879.449
2485,124244.5078
2486,147000.3522
2487,186956.8348
2488,143063.7647
2489,151337.83
2490,144646.1062
2491,98555.1534
2492,188104.5524
2493,131784.8313
2494,157143.8586
2495,121780.0306
2496,209763.598
2497,140690.2358
2498,106439.8796
2499,97275.05576
2500,113274.6816
2501,113747.9252
2502,132752.4823
2503,94655.19307
2504,196789.7481
2505,221170.3581
2506,255655.9758
2507,287193.2856
2508,256444.7801
2509,228695.8554
2510,233869.0667
2511,188953.7562
2512,219936.7657
2513,215275.0394
2514,225511.261
2515,151891.0706
2516,177200.7194
2517,130074.1783
2518,135864.5728
2519,219360.6131
2520,215585.5272
2521,209779.8686
2522,216063.9899
2523,142568.8698
2524,139818.5096
2525,141081.9319
2526,142005.5445
2527,130929.2367
2528,134460.0379
2529,125802.6449
2530,121011.7856
2531,197677.4139
2532,217046.7889
2533,205490.2544
2534,251633.9612
2535,277153.8954
2536,232367.7527
2537,221783.8133
2538,202035.0186
2539,178460.3109
2540,176546.2895
2541,201170.4621
2542,177287.708
2543,121727.7889
2544,115033.7397
2545,132821.1595
2546,143802.8739
2547,130922.9564
2548,144024.1092
2549,166905.2147
2550,535693.704
2551,145629.3003
2552,112351.8508
2553,94886.48448
2554,104894.9348
2555,106131.5325
2556,97550.86852
2557,110103.7324
2558,162363.0461
2559,145446.1164
2560,129094.3428
2561,136118.5416
2562,148734.7312
2563,153957.0599
2564,169377.6862
2565,132290.4314
2566,137323.3889
2567,139449.1943
2568,196723.7585
2569,194019.8726
2570,127325.6997
2571,192325.1291
2572,173360.4946
2573,218409.1559
2574,298814.1585
2575,119397.4351
2576,126023.295
2577,148708.7645
2578,95956.69521
2579,77490.38403
2580,129767.2058
2581,111417.5615
2582,100379.5256
2583,242484.0935
2584,164377.0151
2585,179664.1652
2586,192308.7251
2587,194854.9774
2588,147577.1955
2589,148946.7454
2590,189595.1442
2591,210122.0348
2592,197867.1901
2593,240675.3506
2594,183006.7707
2595,211395.5405
2596,267969.6213
2597,188852.7566
2598,255218.1435
2599,341836.5802
2600,158079.7062
2601,154416.402
2602,86120.73189
2603,89461.83504
2604,84713.17276
2605,89118.18331
2606,146242.901
2607,175283.8047
2608,166634.544
2609,160575.0169
2610,114669.9779
2611,151111.8593
2612,157574.5527
2613,128738.1332
2614,125577.1771
2615,147651.2026
2616,139285.6616
2617,141635.926
2618,175247.6272
2619,196607.8303
2620,169586.656
2621,186055.3762
2622,188225.7293
2623,255437.3305
2624,255713.6882
2625,290864.6684
2626,166127.1299
2627,177825.8478
2628,456757.1284
2629,480090.639
2630,381282.4942
2631,449337.678
2632,454494.7013
2633,292985.9033
2634,389115.6395
2635,156537.8139
2636,187359.4656
2637,168111.6787
2638,256866.7051
2639,184026.4794
2640,157277.2989
2641,117679.9018
2642,171461.6186
2643,119795.1002
2644,122610.3285
2645,98973.45702
2646,99756.37393
2647,98225.11698
2648,134777.8964
2649,135037.4544
2650,120380.0582
2651,148042.6203
2652,393504.3423
2653,281716.3179
2654,278957.8805
2655,350990.8538
2656,332461.4689
2657,296940.5284
2658,298650.2085
2659,326017.0807
2660,333142.7164
2661,346226.8732
2662,342388.7764
2663,273707.4386
2664,285883.2067
2665,311538.0199
2666,293349.8366
2667,175597.2457
2668,194485.2273
2669,173285.4975
2670,296466.9948
2671,194947.7667
2672,181018.2446
2673,195739.4868
2674,194260.7357
2675,164365.9638
2676,188659.7979
2677,195210.0533
2678,258296.7602
2679,283653.9211
2680,283447.6691
2681,395214.1275
2682,323360.916
2683,519998.2954
2684,302183.595
2685,330523.1499
2686,265532.3377
2687,305213.1838
2688,238912.0178
2689,219565.5266
2690,410878.3656
2691,191512.0578
2692,127599.4764
2693,184836.8518
2694,132584.2397
2695,195343.632
2696,196054.0384
2697,193641.7694
2698,191002.6876
2699,176230.9663
2700,170469.5857
2701,174260.4366
2702,133412.6379
2703,134281.1156
2704,143654.3157
2705,130981.1974
2706,126941.692
2707,132285.1701
2708,138535.3597
2709,106432.1803
2710,121927.1499
2711,260676.8238
2712,363278.1972
2713,155327.6155
2714,153404.0986
2715,175758.197
2716,158972.8871
2717,186571.3664
2718,235172.174
2719,160197.0736
2720,160360.1408
2721,145527.8598
2722,154389.6732
2723,147752.052
2724,125322.4514
2725,135679.306
2726,136937.7009
2727,150033.6746
2728,164986.6319
2729,157326.9413
2730,140048.9476
2731,110756.4485
2732,122672.8505
2733,156222.8663
2734,139746.6049
2735,133596.2125
2736,139503.1896
2737,124041.7633
2738,146036.8225
2739,155390.6626
2740,147984.3209
2741,125615.6477
2742,153945.8372
2743,144414.9561
2744,140530.571
2745,136062.5685
2746,130460.3836
2747,157788.8169
2748,132507.2858
2749,129778.3675
2750,139602.9221
2751,128868.5722
2752,240582.4913
2753,150425.8275
2754,184526.0944
2755,130552.3089
2756,78978.13354
2757,86876.00274
2758,78763.94961
2759,144184.9494
2760,124105.8409
2761,146179.7873
2762,145095.3418
2763,166369.0438
2764,159969.8296
2765,227794.3758
2766,124622.1772
2767,94151.93275
2768,129835.1253
2769,134731.2574
2770,153333.4446
2771,120696.2507
2772,110981.2371
2773,132628.2512
2774,134776.1768
2775,115974.4039
2776,136699.2028
2777,143266.4422
2778,124017.2932
2779,117460.3547
2780,114099.1118
2781,97989.70471
2782,101839.6686
2783,94859.87579
2784,121174.8625
2785,138914.9971
2786,65576.5019
2787,111516.0295
2788,79025.98151
2789,163002.9183
2790,99177.54305
2791,129575.503
2792,70129.96729
2793,153668.2304
2794,100228.9075
2795,115949.3928
2796,106381.6923
2797,203489.0405
2798,120600.8122
2799,106351.5678
2800,92880.29827
2801,109836.2804
2802,140171.2746
2803,178163.4466
2804,144919.3641
2805,97889.95141
2806,102794.1228
2807,144350.9596
2808,145416.7626
2809,135732.4094
2810,136251.0798
2811,152816.3567
2812,141779.0245
2813,163474.5575
2814,152143.0335
2815,116789.9969
2816,217066.4782
2817,152781.1314
2818,133890.4618
2819,161071.7059
2820,130851.0623
2821,110120.1761
2822,210263.1681
2823,207704.5095
2824,153821.6168
2825,135118.8488
2826,125417.9529
2827,140456.8306
2828,225226.7836
2829,190912.0825
2830,240697.4965
2831,187820.0493
2832,207547.6221
2833,283907.4067
2834,221443.5761
2835,212236.0544
2836,212402.5712
2837,177762.0931
2838,150371.4848
2839,196757.0086
2840,191460.7732
2841,205748.1137
2842,213241.692
2843,147008.8137
2844,151557.6588
2845,124757.7911
2846,215355.2946
2847,199071.6663
2848,216837.7785
2849,214647.7428
2850,274879.6389
2851,241635.6202
2852,245139.4811
2853,234631.8542
2854,141317.033
2855,190273.0824
2856,214307.0841
2857,204730.8823
2858,184533.6123
2859,132049.4787
2860,119586.3455
2861,142712.8799
2862,187588.0556
2863,126522.7441
2864,262231.2356
2865,145629.3003
2866,139061.1385
2867,95295.17399
2868,122636.041
2869,117143.0571
2870,139408.8063
2871,97094.9116
2872,56823.76717
2873,109637.1821
2874,135799.8678
2875,121324.4547
2876,145868.3627
2877,128160.2082
2878,172578.6379
2879,137219.9947
2880,109637.6351
2881,170767.7661
2882,161760.0858
2883,181352.236
2884,198139.2653
2885,212312.3824
2886,182057.7024
2887,108634.0417
2888,116319.7801
2889,68284.34269
2890,80702.60063
2891,143794.9671
2892,78393.86941
2893,117234.2371
2894,69700.03035
2895,283617.3651
2896,271460.5321
2897,195036.153
2898,169261.247
2899,250028.7452
2900,157564.4737
2901,200643.5242
2902,173618.1709
2903,326828.8503
2904,294784.4895
2905,129598.3283
2906,204388.8418
2907,118002.154
2908,120171.0683
2909,153773.6768
2910,82117.92469
2911,86097.81779
2912,151391.9664
2913,85717.83719
2914,85128.40851
2915,84458.9877
2916,85214.86614
2917,148851.0134
2918,113404.4878
2919,247972.6513
